contrast,midtime,estimate,lower.HPD,upper.HPD
absent effect,152,-0.44651414199302797,-0.9742452519481503,0.09091799330319777
present effect,152,0.44651414199302797,-0.09091799330319777,0.9742452519481503
absent effect,153,-0.44897324577414144,-0.9785261807685739,0.08855102079713158
present effect,153,0.44897324577414144,-0.08855102079713158,0.9785261807685739
absent effect,154,-0.4512929220643344,-0.9812281919696539,0.08865221641614864
present effect,154,0.4512929220643344,-0.08865221641614864,0.9812281919696539
absent effect,155,-0.4537709442749721,-0.9951771625437307,0.07705506245252093
present effect,155,0.4537709442749721,-0.07705506245252093,0.9951771625437307
absent effect,156,-0.4564174105519264,-0.9995638498677651,0.07397221633051819
present effect,156,0.4564174105519264,-0.07397221633051819,0.9995638498677651
absent effect,157,-0.4591990190858083,-1.0056877676244635,0.0707618314816803
present effect,157,0.4591990190858083,-0.0707618314816803,1.0056877676244635
absent effect,158,-0.4616816854679896,-1.0106883281409493,0.0678853734453504
present effect,158,0.4616816854679896,-0.0678853734453504,1.0106883281409493
absent effect,159,-0.4641718178413554,-1.0128698338382973,0.06813172583237387
present effect,159,0.4641718178413554,-0.06813172583237387,1.0128698338382973
absent effect,160,-0.46664557384613814,-1.0172208872452135,0.06589353676135085
present effect,160,0.46664557384613814,-0.06589353676135085,1.0172208872452135
absent effect,161,-0.46871102810887155,-1.0215332841921732,0.06375903487599266
present effect,161,0.46871102810887155,-0.06375903487599266,1.0215332841921732
absent effect,162,-0.4714701068328338,-1.0255027540219284,0.0621887897848345
present effect,162,0.4714701068328338,-0.0621887897848345,1.0255027540219284
absent effect,163,-0.4743361937399906,-1.0288354366526282,0.06154382164798828
present effect,163,0.4743361937399906,-0.06154382164798828,1.0288354366526282
absent effect,164,-0.4768785862119717,-1.0315715358419388,0.060926668598927355
present effect,164,0.4768785862119717,-0.060926668598927355,1.0315715358419388
absent effect,165,-0.4793238433572742,-1.0339972938958208,0.06033456144650831
present effect,165,0.4793238433572742,-0.06033456144650831,1.0339972938958208
absent effect,166,-0.4818931174161742,-1.035583397031346,0.0616865132833323
present effect,166,0.4818931174161742,-0.0616865132833323,1.035583397031346
absent effect,167,-0.48427751496342447,-1.0403498691122044,0.059007717819766145
present effect,167,0.48427751496342447,-0.059007717819766145,1.0403498691122044
absent effect,168,-0.48697758052010365,-1.0453711399193335,0.05687636817830666
present effect,168,0.48697758052010365,-0.05687636817830666,1.0453711399193335
absent effect,169,-0.48978706499860375,-1.0484286300498653,0.056957435892944594
present effect,169,0.48978706499860375,-0.056957435892944594,1.0484286300498653
absent effect,170,-0.49209319526710316,-1.049918649417977,0.058184277210004375
present effect,170,0.49209319526710316,-0.058184277210004375,1.049918649417977
absent effect,171,-0.4945530216784284,-1.0506929866251644,0.058612329750834705
present effect,171,0.4945530216784284,-0.058612329750834705,1.0506929866251644
absent effect,172,-0.49750644340356587,-1.050303729224224,0.06277260362658936
present effect,172,0.49750644340356587,-0.06277260362658936,1.050303729224224
absent effect,173,-0.5002797126487293,-1.055295829421166,0.06043563705168645
present effect,173,0.5002797126487293,-0.06043563705168645,1.055295829421166
absent effect,174,-0.5033568840901224,-1.060781350917537,0.05722410375863768
present effect,174,0.5033568840901224,-0.05722410375863768,1.060781350917537
absent effect,175,-0.5063206398655773,-1.0677251839938657,0.053774168365841056
present effect,175,0.5063206398655773,-0.053774168365841056,1.0677251839938657
absent effect,176,-0.5089966973419962,-1.079022693442055,0.04614837540601791
present effect,176,0.5089966973419962,-0.04614837540601791,1.079022693442055
absent effect,177,-0.5117091825167501,-1.0868698176770808,0.04058876982778488
present effect,177,0.5117091825167501,-0.04058876982778488,1.0868698176770808
absent effect,178,-0.5142537712346817,-1.094570444078768,0.03680039818296898
present effect,178,0.5142537712346817,-0.03680039818296898,1.094570444078768
absent effect,179,-0.5163682706426924,-1.099907530314008,0.03468955515055768
present effect,179,0.5163682706426924,-0.03468955515055768,1.099907530314008
absent effect,180,-0.5190953005547565,-1.1011770542401833,0.03546457840726522
present effect,180,0.5190953005547565,-0.03546457840726522,1.1011770542401833
absent effect,181,-0.5218663094486178,-1.1050800600979336,0.03543401687036961
present effect,181,0.5218663094486178,-0.03543401687036961,1.1050800600979336
absent effect,182,-0.5244626431135249,-1.1126535164560385,0.030813548412247274
present effect,182,0.5244626431135249,-0.030813548412247274,1.1126535164560385
absent effect,183,-0.5274707832495221,-1.1142631672570564,0.032225838371255214
present effect,183,0.5274707832495221,-0.032225838371255214,1.1142631672570564
absent effect,184,-0.5301385779213957,-1.1185243474472355,0.03223068963993465
present effect,184,0.5301385779213957,-0.03223068963993465,1.1185243474472355
absent effect,185,-0.5324632119404626,-1.1236417273748944,0.03092772015933576
present effect,185,0.5324632119404626,-0.03092772015933576,1.1236417273748944
absent effect,186,-0.535345993458809,-1.1020166335098418,0.0561640437639776
present effect,186,0.535345993458809,-0.0561640437639776,1.1020166335098418
absent effect,187,-0.5384543105206413,-1.112736817159813,0.04876790255171974
present effect,187,0.5384543105206413,-0.04876790255171974,1.112736817159813
absent effect,188,-0.5410992155875375,-1.1100689364925822,0.05383784667438905
present effect,188,0.5410992155875375,-0.05383784667438905,1.1100689364925822
absent effect,189,-0.5443917099196197,-1.115058200090597,0.05149837687976005
present effect,189,0.5443917099196197,-0.05149837687976005,1.115058200090597
absent effect,190,-0.5468708075590127,-1.1212517734239393,0.04963523679736824
present effect,190,0.5468708075590127,-0.04963523679736824,1.1212517734239393
absent effect,191,-0.5495676323841385,-1.1258436560501996,0.04804977629521574
present effect,191,0.5495676323841385,-0.04804977629521574,1.1258436560501996
absent effect,192,-0.5522858150173207,-1.1305221748318353,0.047622361953433945
present effect,192,0.5522858150173207,-0.047622361953433945,1.1305221748318353
absent effect,193,-0.5552052177944302,-1.1401858029443113,0.0420049247538675
present effect,193,0.5552052177944302,-0.0420049247538675,1.1401858029443113
absent effect,194,-0.5581211653119966,-1.1449072659602098,0.040559100724187995
present effect,194,0.5581211653119966,-0.040559100724187995,1.1449072659602098
absent effect,195,-0.5610027387536454,-1.1613938084723023,0.026956088383938957
present effect,195,0.5610027387536454,-0.026956088383938957,1.1613938084723023
absent effect,196,-0.5633175508193524,-1.1673928279633143,0.02364813142076893
present effect,196,0.5633175508193524,-0.02364813142076893,1.1673928279633143
absent effect,197,-0.5655894667327896,-1.1679468901272283,0.026254425471700274
present effect,197,0.5655894667327896,-0.026254425471700274,1.1679468901272283
absent effect,198,-0.5684721462160225,-1.1716512620831652,0.024600556237679157
